ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
return,44.9215,n,1,1.5805,0,0,0,8,1,dipplagungor,nonword,n,S,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,1,1.1646,0,1,1,4,1,custard,word,w,S,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,1,0.7987,0,2,2,0,1,dog,word,w,S,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,n,0,0.6214,0,3,3,2,1,umlaut,word,w,S,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,0,0.9295,0,4,4,6,1,haise,nonword,n,S,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,0,0.8974,0,5,5,9,1,casterd,nonword,n,SS,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,1,0.6105,0,6,6,1,1,house,word,w,SS,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,n,1,0.7313,0,7,7,5,1,deg,nonword,n,SS,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,0,0.5473,0,8,8,7,1,imleit,nonword,n,SS,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,1,0.7353,0,9,9,3,1,doppleganger,word,w,SS,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,,,,,,
,,w,1,0.617,,,,,,automobile,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,0,0,5,1,50
,,n,1,0.6096,,,,,,cheroteble,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,1,1,92,1,5
,,w,1,0.4364,,,,,,savings,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,2,2,18,1,23
,,w,1,0.5137,,,,,,orchestra,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,3,3,20,1,60
,,n,1,0.582,,,,,,erudotoon,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,4,4,101,1,1
,,w,1,0.4095,,,,,,education,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,5,5,7,1,214
,,n,1,0.5642,,,,,,mutephar,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,6,6,94,1,5
,,n,1,0.5143,,,,,,huevanly,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,7,7,89,1,9
,,n,1,0.5148,,,,,,onotoetove,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,8,8,107,1,32
,,w,1,0.4602,,,,,,service,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,9,9,15,1,313
,,n,1,0.4711,,,,,,stetostocs,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,10,10,69,1,1
,,w,1,0.4353,,,,,,earthly,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,11,11,31,1,6
,,n,1,0.3821,,,,,,frageloty,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,12,12,103,1,2
,,n,1,0.6259,,,,,,bruker,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,13,13,95,1,1
,,w,1,0.5352,,,,,,charitable,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,14,14,32,1,5
,,n,1,0.4398,,,,,,poctere,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,15,15,85,1,162
,,w,0,0.6125,,,,,,vognette,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,16,16,108,1,2
,,w,1,0.6027,,,,,,altruistic,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,17,17,49,1,1
,,n,1,0.5873,,,,,,pietry,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,18,18,86,1,88
,,n,1,0.8396,,,,,,berroster,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,19,19,71,1,1
,,n,1,0.7095,,,,,,padegigue,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,20,20,83,1,1
,,w,1,0.5349,,,,,,religious,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,21,21,21,1,165
,,w,1,0.5114,,,,,,spiritual,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,22,22,12,1,64
,,n,1,0.6894,,,,,,urchastre,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,23,23,80,1,60
,,n,1,0.6352,,,,,,merket,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,24,24,76,1,133
,,w,1,0.5094,,,,,,literary,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,25,25,13,1,78
,,n,1,0.5187,,,,,,convovoeloty,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,26,26,99,1,1
,,w,1,0.4517,,,,,,barrister,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,27,27,11,1,1
,,n,1,0.5021,,,,,,letarery,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,28,28,73,1,78
,,n,1,0.7045,,,,,,calestoel,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,29,29,90,1,8
,,n,1,0.752,,,,,,mundene,nonword,n,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,30,30,110,1,3
,,w,1,0.5595,,,,,,scientific,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,31,31,33,1,86
,,w,1,0.7358,,,,,,rebuttal,word,w,,,f,19,03,2021-10-07_13h39.56.749,WordFreq,2021.1.4,Win32,59.93407252,0,32,32,56,1,2
