ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
space,28.3514,n,1,1.8265,0,0,0,5,1,deg,nonword,n,SS,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,n,0,0.9382,0,1,1,2,1,umlaut,word,w,S,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,w,1,1.0613,0,2,2,4,1,custard,word,w,S,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,n,1,1.0281,0,3,3,9,1,casterd,nonword,n,SS,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,w,1,0.8555,0,4,4,3,1,doppleganger,word,w,SS,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,n,1,1.2981,0,5,5,6,1,haise,nonword,n,S,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,w,1,0.6951,0,6,6,1,1,house,word,w,SS,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,n,1,0.7327,0,7,7,7,1,imleit,nonword,n,SS,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,w,1,0.7889,0,8,8,0,1,dog,word,w,S,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,n,1,0.8203,0,9,9,8,1,dipplagungor,nonword,n,S,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,,,,,,
,,w,1,0.9982,,,,,,limousine,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,0,0,10,1,4
,,w,1,0.78,,,,,,scientific,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,1,1,33,1,86
,,n,1,0.9097,,,,,,mutephar,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,2,2,94,1,5
,,n,1,0.7122,,,,,,debetong,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,3,3,97,1,4
,,n,1,0.6558,,,,,,padegigue,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,4,4,83,1,1
,,n,0,1.2103,,,,,,psychical,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,5,5,24,1,4
,,n,0,0.8047,,,,,,theistic,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,6,6,58,1,1
,,n,0,1.1544,,,,,,percipience,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,7,7,57,1,1
,,w,1,0.8389,,,,,,churches,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,8,8,36,1,96
,,w,1,0.9974,,,,,,orchestra,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,9,9,20,1,60
,,n,1,0.6804,,,,,,huspoteloty,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,10,10,105,1,6
,,w,1,0.9779,,,,,,reverence,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,11,11,19,1,5
,,n,1,0.8301,,,,,,ancourced,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,12,12,113,1,1
,,n,1,0.7128,,,,,,eutomobole,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,13,13,65,1,50
,,n,1,0.8645,,,,,,letarery,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,14,14,73,1,78
,,n,0,0.8387,,,,,,erudition,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,15,15,41,1,1
,,n,1,0.7164,,,,,,cheroteble,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,16,16,92,1,5
,,n,1,0.7648,,,,,,beetofoc,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,17,17,74,1,1
,,n,1,0.6627,,,,,,onductove,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,18,18,106,1,1
,,w,1,0.9702,,,,,,altruistic,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,19,19,49,1,1
,,n,1,0.7636,,,,,,sampothy,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,20,20,63,1,6
,,n,1,0.83,,,,,,iducetuon,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,21,21,67,1,214
,,n,1,0.8044,,,,,,benogn,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,22,22,77,1,1
,,n,1,0.6303,,,,,,frageloty,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,23,23,103,1,2
,,n,1,0.6476,,,,,,theostoc,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,24,24,118,1,1
,,n,1,0.5018,,,,,,berroster,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,25,25,71,1,1
,,n,1,0.646,,,,,,cindalence,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,26,26,66,1,1
,,n,0,0.5126,,,,,,conviviality,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,27,27,39,1,1
,,w,1,0.7391,,,,,,intellectual,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,28,28,51,1,68
,,n,0,0.5787,,,,,,elegies,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,29,29,38,1,1
,,w,1,0.6853,,,,,,initiative,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,30,30,47,1,32
,,n,1,0.6246,,,,,,scoentofoc,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,31,31,93,1,86
,,n,1,0.9943,,,,,,lomousone,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,32,32,70,1,4
,,w,1,0.9663,,,,,,government,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,33,33,44,1,417
,,n,1,0.6912,,,,,,acinamocs,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,34,34,88,1,17
,,n,1,0.7398,,,,,,charches,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,35,35,96,1,96
,,w,1,1.0843,,,,,,chancels,word,w,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,36,36,27,1,1
,,n,1,0.5965,,,,,,stetostocs,nonword,n,,,female ,19,03,2021-10-08_21h06.55.229,WordFreq,2021.1.4,Win32,59.17860102,0,37,37,69,1,1
