ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
space,14.045,n,1,1.452,0,0,0,8,1,dipplagungor,nonword,n,S,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,2.363,0,1,1,5,1,deg,nonword,n,SS,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,3.6,0,2,2,9,1,casterd,nonword,n,SS,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,1.072,0,3,3,0,1,dog,word,w,S,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,2.309,0,4,4,6,1,haise,nonword,n,S,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,3.231,0,5,5,7,1,imleit,nonword,n,SS,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,1.061,0,6,6,1,1,house,word,w,SS,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,0,2.264,0,7,7,2,1,umlaut,word,w,S,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,0.995,0,8,8,4,1,custard,word,w,S,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,0.944,0,9,9,3,1,doppleganger,word,w,SS,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,0.647,,,,,,economics,word,w,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,0,0,28,1,17
,,n,1,1.599,,,,,,mundene,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,1,1,110,1,3
,,w,1,0.671,,,,,,earthly,word,w,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,2,2,31,1,6
,,n,1,1.032,,,,,,relogoous,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,3,3,81,1,165
,,w,1,0.631,,,,,,churches,word,w,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,4,4,36,1,96
,,n,1,1.066,,,,,,robuttel,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,5,5,116,1,2
,,n,1,0.993,,,,,,charches,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,6,6,96,1,96
,,n,1,1.111,,,,,,sevongs,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,7,7,78,1,23
,,w,1,0.555,,,,,,picture,word,w,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,8,8,25,1,162
,,n,1,1.119,,,,,,bruker,nonword,n,,,M,19,03,2021-10-06_22h19.57.112,WordFreq,2021.1.4,MacIntel,62.5,0,9,9,95,1,1
