ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
space,49.269,w,1,3.862,0,0,0,3,1,doppleganger,word,w,SS,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,4.106,0,1,1,2,1,umlaut,word,w,S,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,1.081,0,2,2,4,1,custard,word,w,S,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,0.964,0,3,3,5,1,deg,nonword,n,SS,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,1.413,0,4,4,8,1,dipplagungor,nonword,n,S,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,2.086,0,5,5,9,1,casterd,nonword,n,SS,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,0.779,0,6,6,0,1,dog,word,w,S,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,0.896,0,7,7,7,1,imleit,nonword,n,SS,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,w,1,0.68,0,8,8,1,1,house,word,w,SS,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
,,n,1,0.871,0,9,9,6,1,haise,nonword,n,S,,f,19,03,2021-10-09_05h05.48.811,WordFreq,2021.1.4,MacIntel,62.5,,,,,,
