ok1.keys,ok1.rt,resp.keys,resp.corr,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
,,w,1,,,,,,condolence,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.799,0,54,54,6,1,1
,,n,1,,,,,,theostoc,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7988,0,55,55,118,1,1
,,n,0,,,,,,pedagogue,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8489,0,56,56,23,1,1
,,w,1,,,,,,savings,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.6477,0,57,57,18,1,23
,,n,1,,,,,,urchastre,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.6493,0,58,58,80,1,60
,,n,1,,,,,,bruker,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9209,0,59,59,95,1,1
,,n,0,,,,,,erudition,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7976,0,60,60,41,1,1
,,n,1,,,,,,merket,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.821,0,61,61,76,1,133
,,n,0,,,,,,frugality,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0628,0,62,62,43,1,2
,,n,0,,,,,,barrister,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.5502,0,63,63,11,1,1
,,n,1,,,,,,berroster,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,2.1388,0,64,64,71,1,1
,,n,1,,,,,,cindalence,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9662,0,65,65,66,1,1
,,n,1,,,,,,poctere,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.034,0,66,66,85,1,162
,,n,1,,,,,,essets,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.1995,0,67,67,115,1,13
,,w,1,,,,,,benign,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,3.0843,0,68,68,17,1,1
,,w,1,,,,,,charitable,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0542,0,69,69,32,1,5
,,n,1,,,,,,onductove,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8488,0,70,70,106,1,1
,,w,1,,,,,,debating,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.3652,0,71,71,37,1,4
,,w,1,,,,,,sympathy,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7676,0,72,72,3,1,6
,,n,1,,,,,,relogoous,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.1991,0,73,73,81,1,165
,,w,1,,,,,,orchestra,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7658,0,74,74,20,1,60
,,n,1,,,,,,essaduoas,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8835,0,75,75,60,1,1
,,w,1,,,,,,education,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8165,0,76,76,7,1,214
,,w,1,,,,,,initiative,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7321,0,77,77,47,1,32
,,n,0,,,,,,etcher,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0024,0,78,78,40,1,1
,,n,0,,,,,,percipience,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.698,0,79,79,57,1,1
,,n,1,,,,,,rivurence,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8833,0,80,80,79,1,5
,,n,0,,,,,,vignette,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.7515,0,81,81,48,1,2
,,n,1,,,,,,unsumble,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.069,0,82,82,102,1,11
,,w,1,,,,,,heavenly,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.1303,0,83,83,29,1,9
,,n,1,,,,,,padegigue,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0336,0,84,84,83,1,1
,,w,1,,,,,,government,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.6295,0,85,85,44,1,417
,,n,1,,,,,,pietry,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0194,0,86,86,86,1,88
,,w,1,,,,,,judiciary,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0116,0,87,87,54,1,3
,,n,0,,,,,,mundane,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.954,0,88,88,50,1,3
,,n,1,,,,,,lobertoes,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.2329,0,89,89,64,1,8
,,w,1,,,,,,earthly,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0003,0,90,90,31,1,6
,,w,1,,,,,,physics,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0504,0,91,91,2,1,22
,,n,1,,,,,,mutephar,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0653,0,92,92,94,1,5
,,n,0,,,,,,conviviality,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0002,0,93,93,39,1,1
,,n,1,,,,,,huspoteloty,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0124,0,94,94,105,1,6
,,w,1,,,,,,service,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0007,0,95,95,15,1,313
,,n,0,,,,,,psychical,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,4.1527,0,96,96,24,1,4
,,w,1,,,,,,intellectual,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.7131,0,97,97,51,1,68
,,n,1,,,,,,acinamocs,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7545,0,98,98,88,1,17
,,w,1,,,,,,metaphor,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9654,0,99,99,34,1,5
,,n,0,,,,,,reverence,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.9665,0,100,100,19,1,5
,,w,1,,,,,,statistics,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.7011,0,101,101,9,1,1
,,n,1,,,,,,eltruostoc,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.1467,0,102,102,109,1,1
,,n,1,,,,,,frageloty,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.1336,0,103,103,103,1,2
,,n,0,,,,,,theistic,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7828,0,104,104,58,1,1
,,n,1,,,,,,emoceble,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8006,0,105,105,112,1,1
,,n,1,,,,,,percopoence,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.4331,0,106,106,117,1,1
,,n,1,,,,,,ancourced,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9994,0,107,107,113,1,1
,,w,1,,,,,,hospitality,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7662,0,108,108,45,1,6
,,w,1,,,,,,rebuttal,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,2.0992,0,109,109,56,1,2
,,w,1,,,,,,picture,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.6682,0,110,110,25,1,162
,,w,1,,,,,,religious,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.7658,0,111,111,21,1,165
,,n,0,,,,,,chancels,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.4334,0,112,112,27,1,1
,,n,1,,,,,,judocoery,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.9512,0,113,113,114,1,3
,,n,1,,,,,,lewyor,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9173,0,114,114,61,1,43
,,n,1,,,,,,knuwlidge,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.824,0,115,115,119,1,145
,,n,1,,,,,,robuttel,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.8354,0,116,116,116,1,2
,,n,1,,,,,,lomousone,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,0.9862,0,117,117,70,1,4
,,n,1,,,,,,cheroteble,nonword,n,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.0988,0,118,118,92,1,5
,,n,0,,,,,,celestial,word,w,,,f,19,01,2021-10-07_11h30.03.248,WordFreq,2021.1.4,MacIntel,60.0024001,1.2683,0,119,119,30,1,8
