ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
space,42.5421,w,1,1.0808,0,0,0,4,1,custard,word,w,S,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,,0,,0,1,1,5,1,deg,nonword,n,SS,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,1.8985,0,2,2,1,1,house,word,w,SS,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,0,5.0609,0,3,3,7,1,imleit,nonword,n,SS,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,0.862,0,4,4,8,1,dipplagungor,nonword,n,S,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,0.811,0,5,5,6,1,haise,nonword,n,S,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,0,0.7483,0,6,6,9,1,casterd,nonword,n,SS,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,0.5008,0,7,7,0,1,dog,word,w,S,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,0,0.7311,0,8,8,2,1,umlaut,word,w,S,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,0.6977,0,9,9,3,1,doppleganger,word,w,SS,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,0.7979,,,,,,assets,word,w,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,0,0,55,1,13
,,n,1,0.7852,,,,,,ancourced,nonword,n,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,1,1,113,1,1
,,n,0,0.7892,,,,,,etcher,word,w,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,2,2,40,1,1
,,w,1,0.5847,,,,,,condolence,word,w,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,3,3,6,1,1
,,n,1,0.6463,,,,,,lomousone,nonword,n,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,4,4,70,1,4
,,n,1,0.648,,,,,,essaduoas,nonword,n,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,5,5,60,1,1
,,w,0,0.4691,,,,,,poctere,nonword,n,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,6,6,85,1,162
,,w,1,0.5666,,,,,,service,word,w,,,,,03,2021-10-06_16h00.18.713,WordFreq,2021.1.4,MacIntel,60.0024001,0,7,7,15,1,313
