ok1.keys,ok1.rt,resp.keys,resp.corr,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
,,n,0,,,,,,beatific,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,1.012,0,0,0,14,1,1
,,n,1,,,,,,onductove,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.9162,0,1,1,106,1,1
,,w,1,,,,,,inductive,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6787,0,2,2,46,1,1
,,w,1,,,,,,metaphor,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.732,0,3,3,34,1,5
,,w,1,,,,,,earthly,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,3.4923,0,4,4,31,1,6
,,w,1,,,,,,ensemble,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,1.4826,0,5,5,42,1,11
,,w,1,,,,,,spiritual,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.734,0,6,6,12,1,64
,,n,1,,,,,,ontellectiel,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6806,0,7,7,111,1,68
,,w,1,,,,,,amicable,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,3.5145,0,8,8,52,1,1
,,w,1,,,,,,automobile,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.769,0,9,9,5,1,50
,,n,1,,,,,,lewyor,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7467,0,10,10,61,1,43
,,n,0,,,,,,benign,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6985,0,11,11,17,1,1
,,w,1,,,,,,broker,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6702,0,12,12,35,1,1
,,w,1,,,,,,charitable,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7119,0,13,13,32,1,5
,,w,1,,,,,,savings,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6505,0,14,14,18,1,23
,,w,1,,,,,,celestial,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7793,0,15,15,30,1,8
,,w,0,,,,,,essets,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7461,0,16,16,115,1,13
,,n,1,,,,,,peontong,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.8794,0,17,17,82,1,59
,,n,1,,,,,,alegoes,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.648,0,18,18,98,1,1
,,w,1,,,,,,reverence,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6122,0,19,19,19,1,5
,,n,1,,,,,,eutomobole,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7847,0,20,20,65,1,50
,,n,0,,,,,,elegies,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6467,0,21,21,38,1,1
,,n,1,,,,,,sporotuel,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5975,0,22,22,72,1,64
,,n,0,,,,,,percipience,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,1.2788,0,23,23,57,1,1
,,n,1,,,,,,robuttel,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7206,0,24,24,116,1,2
,,n,1,,,,,,letarery,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7162,0,25,25,73,1,78
,,w,1,,,,,,government,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5324,0,26,26,44,1,417
,,n,1,,,,,,convovoeloty,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.696,0,27,27,99,1,1
,,n,1,,,,,,huspoteloty,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7826,0,28,28,105,1,6
,,w,1,,,,,,altruistic,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.9357,0,29,29,49,1,1
,,n,1,,,,,,pietry,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6827,0,30,30,86,1,88
,,w,1,,,,,,initiative,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5659,0,31,31,47,1,32
,,n,1,,,,,,unsumble,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6203,0,32,32,102,1,11
,,n,1,,,,,,poctere,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7151,0,33,33,85,1,162
,,n,0,,,,,,conviviality,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7825,0,34,34,39,1,1
,,w,1,,,,,,economics,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6003,0,35,35,28,1,17
,,n,1,,,,,,cindalence,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.531,0,36,36,66,1,1
,,n,1,,,,,,onotoetove,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6843,0,37,37,107,1,32
,,n,1,,,,,,psychocel,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7291,0,38,38,84,1,4
,,w,1,,,,,,friendly,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5242,0,39,39,8,1,61
,,n,1,,,,,,acinamocs,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5314,0,40,40,88,1,17
,,n,1,,,,,,scoentofoc,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6303,0,41,41,93,1,86
,,w,1,,,,,,poetry,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5883,0,42,42,26,1,88
,,n,1,,,,,,essaduoas,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4993,0,43,43,60,1,1
,,w,1,,,,,,condolence,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6628,0,44,44,6,1,1
,,n,1,,,,,,percopoence,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5791,0,45,45,117,1,1
,,n,0,,,,,,pedagogue,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5788,0,46,46,23,1,1
,,n,1,,,,,,iducetuon,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5566,0,47,47,67,1,214
,,n,1,,,,,,vognette,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5787,0,48,48,108,1,2
,,w,1,,,,,,churches,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5565,0,49,49,36,1,96
,,n,1,,,,,,lomousone,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4805,0,50,50,70,1,4
,,w,0,,,,,,ancourced,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5127,0,51,51,113,1,1
,,w,1,,,,,,knowledge,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7237,0,52,52,59,1,145
,,n,0,,,,,,limousine,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5625,0,53,53,10,1,4
,,n,1,,,,,,gavirnmunt,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.8676,0,54,54,104,1,417
,,w,1,,,,,,orchestra,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5314,0,55,55,20,1,60
,,n,1,,,,,,cheroteble,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6468,0,56,56,92,1,5
,,n,1,,,,,,physocs,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6363,0,57,57,62,1,22
,,n,1,,,,,,servoce,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5532,0,58,58,75,1,313
,,n,0,,,,,,psychical,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.8127,0,59,59,24,1,4
,,w,1,,,,,,painting,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5627,0,60,60,22,1,59
,,n,0,,,,,,frugality,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5791,0,61,61,43,1,2
,,n,0,,,,,,uncoerced,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5796,0,62,62,53,1,1
,,n,0,,,,,,heavenly,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4676,0,63,63,29,1,9
,,n,1,,,,,,mundene,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5826,0,64,64,110,1,3
,,n,1,,,,,,chencels,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.562,0,65,65,87,1,1
,,n,0,,,,,,etcher,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.513,0,66,66,40,1,1
,,n,1,,,,,,merket,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6334,0,67,67,76,1,133
,,n,1,,,,,,sevongs,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5457,0,68,68,78,1,23
,,n,1,,,,,,stetostocs,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4381,0,69,69,69,1,1
,,n,1,,,,,,froandly,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5961,0,70,70,68,1,61
,,n,1,,,,,,beetofoc,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4375,0,71,71,74,1,1
,,n,1,,,,,,calestoel,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4794,0,72,72,90,1,8
,,w,1,,,,,,sympathy,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5788,0,73,73,3,1,6
,,n,1,,,,,,otchur,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5356,0,74,74,100,1,1
,,n,1,,,,,,relogoous,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5028,0,75,75,81,1,165
,,n,1,,,,,,lobertoes,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4961,0,76,76,64,1,8
,,n,1,,,,,,huevanly,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5629,0,77,77,89,1,9
,,n,0,,,,,,scientific,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.385,0,78,78,33,1,86
,,n,0,,,,,,assiduous,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6329,0,79,79,0,1,1
,,w,1,,,,,,physics,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6793,0,80,80,2,1,22
,,n,1,,,,,,berroster,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5532,0,81,81,71,1,1
,,n,0,,,,,,picture,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4644,0,82,82,25,1,162
,,n,1,,,,,,aurthly,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6629,0,83,83,91,1,6
,,w,1,,,,,,intellectual,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6652,0,84,84,51,1,68
,,n,1,,,,,,emoceble,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5454,0,85,85,112,1,1
,,n,0,,,,,,barrister,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4853,0,86,86,11,1,1
,,n,1,,,,,,theostoc,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.8798,0,87,87,118,1,1
,,n,1,,,,,,judocoery,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4781,0,88,88,114,1,3
,,n,1,,,,,,urchastre,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.596,0,89,89,80,1,60
,,n,1,,,,,,knuwlidge,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6477,0,90,90,119,1,145
,,w,1,,,,,,judiciary,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6493,0,91,91,54,1,3
,,n,1,,,,,,charches,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6801,0,92,92,96,1,96
,,w,1,,,,,,lawyer,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6732,0,93,93,1,1,43
,,n,1,,,,,,benogn,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5864,0,94,94,77,1,1
,,w,1,,,,,,assets,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.8463,0,95,95,55,1,13
,,n,1,,,,,,rivurence,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4697,0,96,96,79,1,5
,,w,1,,,,,,market,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5455,0,97,97,16,1,133
,,n,0,,,,,,liberties,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5454,0,98,98,4,1,8
,,n,1,,,,,,bruker,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.745,0,99,99,95,1,1
,,n,1,,,,,,sampothy,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7317,0,100,100,63,1,6
,,n,0,,,,,,mundane,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5128,0,101,101,50,1,3
,,n,1,,,,,,erudotoon,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5894,0,102,102,101,1,1
,,w,1,,,,,,hospitality,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6171,0,103,103,45,1,6
,,n,1,,,,,,padegigue,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4966,0,104,104,83,1,1
,,n,1,,,,,,mutephar,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5294,0,105,105,94,1,5
,,n,1,,,,,,frageloty,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.58,0,106,106,103,1,2
,,w,1,,,,,,religious,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6462,0,107,107,21,1,165
,,w,1,,,,,,debating,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7349,0,108,108,37,1,4
,,w,1,,,,,,service,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.548,0,109,109,15,1,313
,,n,0,,,,,,rebuttal,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.4885,0,110,110,56,1,2
,,w,1,,,,,,education,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6879,0,111,111,7,1,214
,,w,1,,,,,,literary,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.649,0,112,112,13,1,78
,,n,0,,,,,,vignette,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5717,0,113,113,48,1,2
,,w,1,,,,,,statistics,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5551,0,114,114,9,1,1
,,n,0,,,,,,erudition,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.7134,0,115,115,41,1,1
,,n,0,,,,,,theistic,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.714,0,116,116,58,1,1
,,n,0,,,,,,chancels,word,w,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5435,0,117,117,27,1,1
,,n,1,,,,,,debetong,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.6142,0,118,118,97,1,4
,,n,1,,,,,,eltruostoc,nonword,n,,Alex Brown,female,19,03,2021-10-08_17h05.06.707,WordFreq,2021.1.4,Win32,59.69080165,0.5629,0,119,119,109,1,1
