ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
space,98.5911,w,1,0.7484,0,0,0,0,1,dog,word,w,S,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,0.6146,0,1,1,4,1,custard,word,w,S,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,0,1.1144,0,2,2,2,1,umlaut,word,w,S,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,1.153,0,3,3,7,1,imleit,nonword,n,SS,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,1.1491,0,4,4,3,1,doppleganger,word,w,SS,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,1.2831,0,5,5,9,1,casterd,nonword,n,SS,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,0.8139,0,6,6,5,1,deg,nonword,n,SS,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,0,0.8831,0,7,7,6,1,haise,nonword,n,S,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,n,1,1.4827,0,8,8,8,1,dipplagungor,nonword,n,S,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
,,w,1,0.7547,0,9,9,1,1,house,word,w,SS,,female,19,03,2021-10-05_08h35.17.023,WordFreq,2021.1.4,MacIntel,60.0024001,,,,,,
