ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
n,36.164,w,1,0.957,0,0,0,3,1,doppleganger,word,w,SS,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,0.935,0,1,1,6,1,haise,nonword,n,S,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,1.032,0,2,2,8,1,dipplagungor,nonword,n,S,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,0,0.824,0,3,3,2,1,umlaut,word,w,S,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,w,1,0.634,0,4,4,1,1,house,word,w,SS,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,w,1,0.642,0,5,5,4,1,custard,word,w,S,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,0.858,0,6,6,5,1,deg,nonword,n,SS,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,1.217,0,7,7,9,1,casterd,nonword,n,SS,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,w,1,0.551,0,8,8,0,1,dog,word,w,S,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,0.724,0,9,9,7,1,imleit,nonword,n,SS,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,,,,,,
,,n,1,0.759,,,,,,robuttel,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,0,0,116,1,2
,,w,1,0.575,,,,,,assiduous,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,1,1,0,1,1
,,w,1,0.68,,,,,,initiative,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,2,2,47,1,32
,,n,1,0.641,,,,,,physocs,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,3,3,62,1,22
,,n,1,0.747,,,,,,acinamocs,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,4,4,88,1,17
,,w,1,0.583,,,,,,lawyer,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,5,5,1,1,43
,,n,0,0.835,,,,,,beatific,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,6,6,14,1,1
,,n,1,0.622,,,,,,alegoes,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,7,7,98,1,1
,,w,1,0.515,,,,,,heavenly,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,8,8,29,1,9
,,w,1,0.506,,,,,,assets,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,9,9,55,1,13
,,n,1,0.589,,,,,,ontellectiel,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,10,10,111,1,68
,,w,1,0.634,,,,,,vignette,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,11,11,48,1,2
,,w,1,0.666,,,,,,orchestra,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,12,12,20,1,60
,,n,1,0.65,,,,,,aurthly,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,13,13,91,1,6
,,w,1,0.523,,,,,,condolence,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,14,14,6,1,1
,,w,0,0.697,,,,,,percopoence,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,15,15,117,1,1
,,w,0,0.573,,,,,,merket,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,16,16,76,1,133
,,w,1,0.631,,,,,,metaphor,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,17,17,34,1,5
,,w,1,0.588,,,,,,broker,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,18,18,35,1,1
,,n,0,0.568,,,,,,erudition,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,19,19,41,1,1
,,n,1,0.705,,,,,,mutephar,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,20,20,94,1,5
,,n,1,0.631,,,,,,ancourced,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,21,21,113,1,1
,,n,1,0.438,,,,,,essaduoas,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,22,22,60,1,1
,,n,1,0.348,,,,,,psychocel,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,23,23,84,1,4
,,n,1,0.418,,,,,,urchastre,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,24,24,80,1,60
,,w,0,0.532,,,,,,emoceble,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,25,25,112,1,1
,,n,1,0.534,,,,,,beetofoc,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,26,26,74,1,1
,,n,1,0.639,,,,,,convovoeloty,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,27,27,99,1,1
,,n,1,0.606,,,,,,relogoous,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,28,28,81,1,165
,,n,1,0.473,,,,,,huspoteloty,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,29,29,105,1,6
,,n,1,0.571,,,,,,berroster,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,30,30,71,1,1
,,w,0,0.591,,,,,,lewyor,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,31,31,61,1,43
,,w,1,0.655,,,,,,judiciary,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,32,32,54,1,3
,,n,1,0.608,,,,,,sampothy,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,33,33,63,1,6
,,n,0,0.456,,,,,,barrister,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,34,34,11,1,1
,,n,1,0.567,,,,,,cindalence,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,35,35,66,1,1
,,n,1,0.409,,,,,,lomousone,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,36,36,70,1,4
,,n,1,0.32,,,,,,theostoc,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,37,37,118,1,1
,,n,1,0.424,,,,,,poctere,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,38,38,85,1,162
,,n,0,0.351,,,,,,reverence,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,39,39,19,1,5
,,w,1,0.5,,,,,,knowledge,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,40,40,59,1,145
,,w,1,0.497,,,,,,poetry,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,41,41,26,1,88
,,w,1,0.371,,,,,,government,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,42,42,44,1,417
,,w,1,0.423,,,,,,amicable,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,43,43,52,1,1
,,w,0,0.537,,,,,,letarery,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,44,44,73,1,78
,,n,0,0.707,,,,,,rebuttal,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,45,45,56,1,2
,,w,1,0.701,,,,,,automobile,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,46,46,5,1,50
,,w,1,0.431,,,,,,market,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,47,47,16,1,133
,,w,1,0.566,,,,,,debating,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,48,48,37,1,4
,,w,0,0.426,,,,,,charches,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,49,49,96,1,96
,,n,0,0.631,,,,,,altruistic,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,50,50,49,1,1
,,w,1,0.631,,,,,,scientific,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,51,51,33,1,86
,,w,1,0.59,,,,,,ensemble,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,52,52,42,1,11
,,n,0,0.556,,,,,,uncoerced,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,53,53,53,1,1
,,n,0,0.881,,,,,,etcher,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,54,54,40,1,1
,,n,1,0.634,,,,,,bruker,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,55,55,95,1,1
,,w,0,0.573,,,,,,mundene,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,56,56,110,1,3
,,w,1,0.551,,,,,,sympathy,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,57,57,3,1,6
,,w,1,0.507,,,,,,literary,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,58,58,13,1,78
,,n,0,0.523,,,,,,percipience,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,59,59,57,1,1
,,w,0,0.597,,,,,,essets,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,60,60,115,1,13
,,n,0,0.555,,,,,,spiritual,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,61,61,12,1,64
,,n,1,0.782,,,,,,padegigue,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,62,62,83,1,1
,,w,1,0.609,,,,,,charitable,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,63,63,32,1,5
,,w,1,0.481,,,,,,physics,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,64,64,2,1,22
,,n,1,0.673,,,,,,erudotoon,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,65,65,101,1,1
,,w,1,0.516,,,,,,liberties,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,66,66,4,1,8
,,w,1,0.447,,,,,,inductive,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,67,67,46,1,1
,,n,1,0.623,,,,,,calestoel,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,68,68,90,1,8
,,w,1,0.598,,,,,,theistic,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,69,69,58,1,1
,,n,1,0.695,,,,,,scoentofoc,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,70,70,93,1,86
,,n,1,0.565,,,,,,unsumble,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,71,71,102,1,11
,,n,1,0.616,,,,,,servoce,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,72,72,75,1,313
,,n,1,0.547,,,,,,benogn,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,73,73,77,1,1
,,w,1,0.538,,,,,,intellectual,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,74,74,51,1,68
,,w,1,0.499,,,,,,religious,word,w,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,75,75,21,1,165
,,n,1,0.817,,,,,,rivurence,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,76,76,79,1,5
,,w,0,0.64,,,,,,pietry,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,77,77,86,1,88
,,n,1,0.551,,,,,,debetong,nonword,n,,,f,19,03,2021-10-07_10h22.40.847,WordFreq,2021.1.4,MacIntel,58.82352941,0,78,78,97,1,4
