ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
w,85.9361,n,1,0.7121,0,0,0,8,1,dipplagungor,nonword,n,S,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,w,1,0.5787,0,1,1,0,1,dog,word,w,S,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,w,1,0.7908,0,2,2,3,1,doppleganger,word,w,SS,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,n,1,0.7131,0,3,3,5,1,deg,nonword,n,SS,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,n,1,0.9187,0,4,4,9,1,casterd,nonword,n,SS,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,n,1,0.8461,0,5,5,6,1,haise,nonword,n,S,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,w,1,1.6873,0,6,6,2,1,umlaut,word,w,S,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,w,1,1.1017,0,7,7,1,1,house,word,w,SS,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,n,1,0.7665,0,8,8,7,1,imleit,nonword,n,SS,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,w,1,0.719,0,9,9,4,1,custard,word,w,S,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,,,,,,
,,n,1,1.0369,,,,,,percopoence,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,0,0,117,1,1
,,n,1,0.8952,,,,,,charches,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,1,1,96,1,96
,,w,1,1.0829,,,,,,literary,word,w,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,2,2,13,1,78
,,n,1,0.8037,,,,,,huspoteloty,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,3,3,105,1,6
,,n,1,0.7126,,,,,,eutomobole,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,4,4,65,1,50
,,n,1,0.527,,,,,,merket,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,5,5,76,1,133
,,n,1,0.5997,,,,,,relogoous,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,6,6,81,1,165
,,n,1,0.667,,,,,,sampothy,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,7,7,63,1,6
,,w,1,0.9388,,,,,,assets,word,w,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,8,8,55,1,13
,,n,1,0.7347,,,,,,essets,nonword,n,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,9,9,115,1,13
,,w,1,0.9835,,,,,,uncoerced,word,w,,,female,19,03,2021-10-05_11h24.56.533,WordFreq,2021.1.4,Win32,60.15037594,0,10,10,53,1,1
